Date,Open,High,Low,Close,Volume
2018-05-09,60.082001,61.402,60.009997999999996,61.369999,28637000
2018-05-10,61.5,62.598,60.821999,61.004002,28258000
2018-05-11,61.540001000000004,61.776001,59.816002000000005,60.212002000000005,23398000
2018-05-14,60.664001,60.987999,58.324001,58.394001,36434000
2018-05-15,57.001999,57.391998,56.099998,56.835999,47596000
2018-05-16,56.765999,57.762001,56.312,57.296001000000004,28370000
2018-05-17,57.18,57.838001,56.793999,56.908001,22103000
2018-05-18,56.93,56.93,54.799999,55.363997999999995,36259500
2018-05-21,56.265999,58.298,56.259997999999996,56.897999,45913000
2018-05-22,57.551998,57.599998,54.683997999999995,55.001999,44729000
2018-05-23,55.551998,55.981998,54.799999,55.813999,29925500
2018-05-24,55.68,56.222,54.978001,55.57,20883500
2018-05-25,55.526001,55.928001,55.122002,55.77,19375500
2018-05-29,55.702,57.299999,55.23,56.751999,28333000
2018-05-30,56.658001,59.001999,56.32,58.344002,37448500
2018-05-31,57.442001,58.074001,56.585999,56.945999,29598500
2018-06-01,57.172001,58.389998999999996,56.768002,58.363997999999995,27122000
2018-06-04,58.868,59.799999,58.709998999999996,59.348,23989000
2018-06-05,59.540001000000004,59.560001,57.348,58.226002,29976000
2018-06-06,60.099998,64.433998,59.495998,63.900002,93836500
2018-06-07,63.23,66.0,62.716,63.217999,71726500
2018-06-08,63.799999,64.896004,63.43,63.532001,41026000
2018-06-11,64.501999,66.931999,64.5,66.41999799999999,65917500
2018-06-12,68.940002,70.994003,67.599998,68.554001,111737000
2018-06-13,69.342003,69.440002,67.959999,68.956001,47349000
2018-06-14,69.52600100000001,71.75,69.32,71.543999,54905000
2018-06-15,70.76799799999999,72.933998,70.25,71.634003,54241500
2018-06-18,71.08000200000001,74.746002,70.900002,74.166,60366000
2018-06-19,73.031998,74.0,69.25,70.510002,63809500
2018-06-20,71.608002,72.875999,70.400002,72.444,41918500
2018-06-21,72.400002,73.241997,69.253998,69.501999,39835500
2018-06-22,70.307999,70.449997,66.400002,66.725998,51330500
2018-06-25,66.024002,67.694,65.5,66.601997,34656500
2018-06-26,67.209999,68.709999,65.160004,68.400002,37262500
2018-06-27,69.0,70.157997,67.900002,68.900002,41668500
2018-06-28,69.73200200000001,71.403999,69.222,69.986,41990000
2018-06-29,70.666,70.772003,68.48200200000001,68.589996,32462000
2018-07-02,72.014,72.956001,65.970001,67.014,93799000
2018-07-03,66.349998,66.498001,61.938,62.172001,61413000
2018-07-05,62.751999,62.877998,59.243999,61.832001,87382000
2018-07-06,60.990002000000004,62.414001,60.400002,61.779999,44327500
2018-07-09,62.397999,63.703998999999996,61.599998,63.702,37984000
2018-07-10,64.912003,65.53600300000001,63.84,64.494003,47357500
2018-07-11,63.16,64.388,63.014,63.792,24420500
2018-07-12,64.28600300000001,64.646004,62.554001,63.341999,28606000
2018-07-13,63.116001000000004,63.916,61.849998,63.773998,29349000
2018-07-16,62.341999,63.032001,61.25,62.02,39093500
2018-07-17,61.762001,64.947998,61.700001,64.538002,34981000
2018-07-18,65.0,65.099998,63.25,64.769997,28121000
2018-07-19,63.265999,64.708,62.801998,64.045998,29576500
2018-07-20,64.246002,64.648003,62.341999,62.716,25811000
2018-07-23,60.368,61.099998,58.571999,60.639998999999996,54964500
2018-07-24,60.883998999999996,61.543999,58.509997999999996,59.486,47954000
2018-07-25,59.348,61.924,58.900002,61.748001,35377000
2018-07-26,60.970001,62.139998999999996,60.728001,61.330002,23152500
2018-07-27,61.450001,61.537997999999995,59.068001,59.436001,28516500
2018-07-30,59.18,59.220001,57.226002,58.034,34070500
2018-07-31,58.450001,59.664001,57.813999,59.627998,25384500
2018-08-01,59.598,60.599998,58.599998,60.167999,50647000
2018-08-02,65.688004,69.998001,64.63200400000001,69.907997,116075000
2018-08-03,69.561996,71.0,68.505997,69.634003,68282500
2018-08-06,69.092003,70.996002,68.363998,68.398003,42821500
2018-08-07,68.76799799999999,77.491997,67.83000200000001,75.914001,154379000
2018-08-08,73.818001,76.528,73.42400400000001,74.068001,122856000
2018-08-09,73.110001,73.402,69.146004,70.489998,85919000
2018-08-10,70.800003,72.0,69.199997,71.098,57760000
2018-08-13,72.225998,72.638,69.804001,71.281998,52319500
2018-08-14,71.690002,71.839996,69.41999799999999,69.528,34932000
2018-08-15,68.38200400000001,68.898003,66.428001,67.737999,45506500
2018-08-16,67.98200200000001,68.456001,66.764,67.089996,30320000
2018-08-17,64.699997,65.353996,60.706001,61.099998,94793000
2018-08-20,58.34,61.700001,57.639998999999996,61.688,87011500
2018-08-21,62.122002,64.958,61.799999,64.379997,65861000
2018-08-22,64.17400400000001,64.77600100000001,62.933997999999995,64.32800300000001,29730000
2018-08-23,63.827999,65.46399699999999,63.619999,64.019997,25736500
2018-08-24,64.139999,64.769997,63.880001,64.564003,18013000
2018-08-27,63.599998,64.487999,61.762001,63.854,65396500
2018-08-28,63.681999,63.776001,62.237999,62.372002,38245500
2018-08-29,62.054001,62.369999,60.737999,61.001999,37237000
2018-08-30,60.452,60.919998,59.543999,60.630001,36083500
2018-08-31,60.400002,61.062,59.720001,60.332001,26875500
2018-09-04,59.388,59.638,57.599998,57.790001000000004,41752500
2018-09-05,57.009997999999996,57.355999,55.436001,56.147999,38604000
2018-09-06,56.959998999999996,58.234001,55.776001,56.189999,37404000
2018-09-07,52.02,53.669998,50.450001,52.647999,112459500
2018-09-10,54.652,57.206001,54.200001,57.099998,71417500
2018-09-11,55.894001,56.400002,54.709998999999996,55.888,45850000
2018-09-12,56.287997999999995,58.5,55.73,58.108002,50077000
2018-09-13,57.604,59.0,57.035999,57.891998,31701500
2018-09-14,57.751999,59.466,57.304001,59.040001000000004,33828000
2018-09-17,58.007999,60.174,57.625999,58.967999,34438000
2018-09-18,59.338001,60.528,55.099998,56.992001,82737500
2018-09-19,56.102001,60.0,56.099998,59.804001,41474500
2018-09-20,60.712002000000005,61.195999,58.666,59.666,36747000
2018-09-21,59.540001000000004,60.116001000000004,59.074001,59.82,25252500
2018-09-24,59.695999,60.599998,58.716,59.936001,24215000
2018-09-25,60.0,60.919998,59.299999,60.198002,22408500
2018-09-26,60.382,62.778,60.222,61.916,39216000
2018-09-27,62.580002,62.992001,61.382,61.504002,42545500
2018-09-28,54.051998,55.599998,52.112,52.953998999999996,168248500
2018-10-01,61.153999,62.287997999999995,60.209998999999996,62.139998999999996,108888000
2018-10-02,62.790001000000004,63.368,59.830002,60.203998999999996,58717500
2018-10-03,60.666,60.919998,58.313999,58.959998999999996,39975000
2018-10-04,58.790001000000004,58.799999,55.534,56.366001000000004,49071000
2018-10-05,54.93,54.976002,52.0,52.389998999999996,89722500
2018-10-08,52.903999,53.551998,49.799999,50.112,67363500
2018-10-09,51.049999,53.354,50.66,52.560001,60303000
2018-10-10,52.922001,53.102001,49.554001,51.375999,64076500
2018-10-11,51.506001,52.450001,49.806,50.445999,40838500
2018-10-12,52.200001,52.397999,50.402,51.756001,36007000
2018-10-15,51.812,52.655998,50.908001,51.917999,31000000
2018-10-16,53.139998999999996,55.476002,52.448002,55.318001,47632000
2018-10-17,56.48,56.540001000000004,53.16,54.355999,43277500
2018-10-18,53.858002,54.200001,52.599998,52.782001,27106000
2018-10-19,53.478001,53.931999,50.700001,52.0,46877500
2018-10-22,52.136002000000005,52.372002,50.518002,52.189999,28001500
2018-10-23,52.773998,59.585999,52.419998,58.827999,95139000
2018-10-24,60.209998999999996,60.888,57.146,57.700001,100291500
2018-10-25,63.444,64.199997,60.202,62.972,104203500
2018-10-26,61.650002,67.980003,61.330002,66.18,137127500
2018-10-29,67.494003,69.431999,65.300003,66.970001,72430000
2018-10-30,65.678001,67.58000200000001,64.452003,65.980003,45633500
2018-10-31,66.508003,68.400002,65.82,67.46399699999999,38121500
2018-11-01,67.652,69.568001,66.945999,68.856003,40000500
2018-11-02,68.748001,69.839996,68.181999,69.281998,39040000
2018-11-05,68.099998,68.792,66.028,68.279999,39155000
2018-11-06,67.814003,69.760002,67.218002,68.211998,33814500
2018-11-07,68.667999,70.236,68.160004,69.63200400000001,36872500
2018-11-08,69.699997,71.515999,69.688004,70.279999,35453500
2018-11-09,69.800003,70.800003,69.045998,70.101997,25494000
2018-11-12,69.67400400000001,69.956001,66.068001,66.255997,34707500
2018-11-13,66.63200400000001,68.940002,66.440002,67.746002,27243000
2018-11-14,68.540001,69.42199699999999,67.43,68.800003,25201500
2018-11-15,68.466003,69.716003,67.807999,69.688004,23128500
2018-11-16,69.038002,71.139999,69.024002,70.862,36031000
2018-11-19,71.26799799999999,73.349998,70.57599599999999,70.694,48544500
2018-11-20,68.349998,69.959999,66.709999,69.498001,40023500
2018-11-21,70.400002,70.620003,67.480003,67.638,23434000
2018-11-23,66.870003,67.5,65.110001,65.166,21013000
2018-11-26,65.0,69.244003,65.0,69.199997,39960500
2018-11-27,68.010002,69.391998,67.099998,68.783997,31791500
2018-11-28,69.197998,69.655998,68.442001,69.57399699999999,20638000
2018-11-29,69.400002,69.5,67.910004,68.234001,15403500
2018-11-30,68.365997,70.32,67.652,70.096001,28145500
2018-12-03,72.0,73.199997,70.400002,71.697998,41532500
2018-12-04,71.209999,73.736,70.400002,71.940002,42309500
2018-12-06,71.202003,73.475998,70.152,72.612,39212500
2018-12-07,73.800003,75.898003,71.529999,71.594002,57556000
2018-12-10,72.0,73.195999,70.624001,73.029999,33067500
2018-12-11,73.98200200000001,74.433998,72.045998,73.351997,31544000
2018-12-12,73.884003,74.38200400000001,73.031998,73.32,25135000
2018-12-13,74.029999,75.487999,73.349998,75.358002,36829500
2018-12-14,75.0,75.57399699999999,72.865997,73.141998,31688000
2018-12-17,72.400002,73.139999,68.77600100000001,69.683998,38370000
2018-12-18,70.108002,70.309998,66.737999,67.405998,35500000
2018-12-19,67.519997,69.402,65.947998,66.594002,41371000
2018-12-20,65.410004,66.057999,62.374001,63.076,45359500
2018-12-21,63.48,64.694,62.487999,63.953998999999996,40084000
2018-12-24,62.700001,62.900002,59.040001000000004,59.077999,27799500
2018-12-26,60.0,65.393997,58.818001,65.218002,40815500
2018-12-27,63.967999,64.433998,60.299999,63.226002,42875500
2018-12-28,64.620003,67.248001,63.681999,66.774002,49695000
2018-12-31,67.557999,67.842003,65.052002,66.559998,31511500
2019-01-02,61.220001,63.026001,59.759997999999996,62.023998,58293000
2019-01-03,61.400002,61.880001,59.476002,60.071999,34826000
2019-01-04,61.200001,63.599998,60.546001000000004,63.537997999999995,36970500
2019-01-07,64.344002,67.348,63.549999,66.991997,37756000
2019-01-08,68.391998,68.802002,65.403999,67.07,35042500
2019-01-09,67.099998,68.699997,66.293999,67.706001,27164500
2019-01-10,66.879997,69.07800300000001,66.358002,68.994003,30282000
2019-01-11,68.417999,69.681999,67.753998,69.452003,25195500
2019-01-14,68.475998,68.5,66.800003,66.879997,26236500
2019-01-15,67.0,69.760002,66.900002,68.886002,30283000
2019-01-16,68.956001,70.400002,68.699997,69.209999,23458500
2019-01-17,69.241997,70.300003,68.83000200000001,69.461998,18383500
2019-01-18,64.599998,65.42600300000001,59.945999,60.452,120754000
2019-01-22,60.964001,61.599998,59.099998,59.784,60333500
2019-01-23,58.5,58.900002,56.338001,57.518002,62650000
2019-01-24,56.605999,58.736,55.855999,58.301998,40061000
2019-01-25,58.877998,59.703998999999996,57.91,59.408001,36248000
2019-01-28,58.582001,59.492001,57.549999,59.276001,32116500
2019-01-29,59.054001,59.712002000000005,58.360001000000004,59.492001,23108500
2019-01-30,60.09,61.799999,59.698002,61.754002,56251500
2019-01-31,60.200001,62.312,58.799999,61.403999,62846000
2019-02-01,61.084,63.220001,60.700001,62.442001,36417000
2019-02-04,62.596001,63.060001,60.375999,62.577999,36760500
2019-02-05,62.498001,64.487999,62.450001,64.269997,33714000
2019-02-06,63.917999,64.848,63.124001,63.444,25192500
2019-02-07,62.66,62.939999,60.599998,61.501999,32603000
2019-02-08,61.366001000000004,61.490002000000004,59.700001,61.16,29221000
2019-02-11,62.32,63.720001,62.099998,62.568001,35648500
2019-02-12,63.240002000000004,63.638,61.924,62.362,27588000
2019-02-13,62.470001,62.549999,61.113997999999995,61.633998999999996,25708000
2019-02-14,60.675999,61.354,60.200001,60.754002,26004000
2019-02-15,60.900002,61.599998,60.779999,61.576,19524500
2019-02-19,61.312,62.307999,61.094002,61.127998,20842000
2019-02-20,60.882,61.259997999999996,59.799999,60.512001,35710500
2019-02-21,60.362,60.647999,58.099998,58.245998,44546000
2019-02-22,58.897999,59.299999,58.419998,58.942001,28703000
2019-02-25,59.582001,60.580002,59.400002,59.754002,33132500
2019-02-26,58.444,60.402,57.754002,59.571999,42912500
2019-02-27,60.355999,63.259997999999996,60.110001000000004,62.948002,55919500
2019-02-28,63.784,64.0,62.161999,63.976002,52603500
2019-03-01,61.388,61.425999,58.380001,58.958,114557000
2019-03-04,59.624001,59.799999,56.556,57.071999,85484000
2019-03-05,56.400002,56.799999,54.02,55.307999,93823500
2019-03-06,55.296001000000004,56.301998,54.877998,55.248001,51677500
2019-03-07,55.768002,56.939999,54.849998,55.318001,47212500
2019-03-08,55.382,57.118,55.178001,56.827999,44098000
2019-03-11,56.703998999999996,58.256001,56.099998,58.183997999999995,36961500
2019-03-12,57.298,57.613997999999995,56.212002000000005,56.672001,37520500
2019-03-13,56.779999,58.397999,56.540001000000004,57.792,34223500
2019-03-14,58.490002000000004,59.077999,57.658001,57.992001,35517000
2019-03-15,56.702,56.743999,54.880001,55.085999,73927500
2019-03-18,55.200001,55.610001000000004,53.459998999999996,53.897999,51405000
2019-03-19,53.5,54.66,52.692001,53.493999,59003000
2019-03-20,53.938,54.993999,53.259997999999996,54.720001,34541000
2019-03-21,54.52,55.290001000000004,53.689999,54.804001,29735500
2019-03-22,54.515999,54.560001,52.799999,52.905998,43728000
2019-03-25,51.942001,52.636002000000005,50.891998,52.084,51075000
2019-03-26,52.888,54.051998,52.886002000000005,53.554001,36754500
2019-03-27,53.75,55.074001,53.636002000000005,54.966,43896000
2019-03-28,55.431999,56.066002000000005,55.02,55.723999,33870500
2019-03-29,55.740002000000004,56.032001,54.900002,55.972,29956500
2019-04-01,56.523998,57.84,56.256001,57.835999,40552000
2019-04-02,57.66,57.888,56.776001,57.175999,27394500
2019-04-03,57.464001,59.234001,57.433997999999995,58.362,39597000
2019-04-04,52.377998,54.240002000000004,52.118,53.556,118603500
2019-04-05,53.972,55.220001,53.222,54.992001,65191500
2019-04-08,55.537997999999995,56.231998,54.088001,54.639998999999996,52052000
2019-04-09,54.330002,55.0,53.922001,54.462002000000005,29520000
2019-04-10,55.348,55.675999,54.577999,55.212002000000005,35306500
2019-04-11,53.66,54.099998,53.119999,53.683997999999995,49179500
2019-04-12,54.043999,54.389998999999996,53.366001000000004,53.540001000000004,33730000
2019-04-15,53.726002,53.776001,51.726002,53.276001,50193000
2019-04-16,53.150002,55.0,52.944,54.672001,36364500
2019-04-17,54.950001,54.958,53.708,54.245998,25632500
2019-04-18,54.245998,54.967999,53.950001,54.652,29381500
2019-04-22,53.799999,53.936001,52.495998,52.549999,60735500
2019-04-23,52.029999,53.119999,51.150002,52.779999,54719500
2019-04-24,52.77,53.063999,51.599998,51.731998,53637500
2019-04-25,51.0,51.799999,49.214001,49.526001,109247000
2019-04-26,49.299999,49.335999,46.226002,47.028,111803500
2019-04-29,47.172001,48.796001000000004,46.433997999999995,48.293999,83572500
2019-04-30,48.411999,48.841999,47.400002,47.737999,47323000
2019-05-01,47.77,48.0,46.299999,46.801998,53522000
2019-05-02,49.104,49.425999,47.543999,48.82,90796500
2019-05-03,48.771999,51.321999,48.698002,51.006001,118534000
2019-05-06,50.004002,51.669998,49.700001,51.068001,54169500
2019-05-07,51.360001000000004,51.442001,49.02,49.411999,50657000
2019-05-08,49.388,50.119999,48.84,48.967999,30882000
2019-05-09,48.400002,48.736,47.388,48.396,33557000
2019-05-10,47.950001,48.397999,47.203998999999996,47.903999,35041500
2019-05-13,46.402,46.493999,44.900002,45.402,54174000
2019-05-14,45.860001000000004,46.900002,45.599998,46.462002000000005,36262000
2019-05-15,45.863997999999995,46.487999,45.049999,46.389998999999996,36480000
2019-05-16,45.897999,46.200001,45.299999,45.666,37416500
2019-05-17,44.391998,44.448002,41.784,42.206001,88933500
2019-05-20,40.560001,41.200001,39.049999,41.071999,102631000
2019-05-21,39.551998,41.48,39.208,41.015999,90019500
2019-05-22,39.82,40.787997999999995,38.355999,38.546001000000004,93426000
2019-05-23,38.868,39.894001,37.243999,39.098,132735500
2019-05-24,39.966,39.995998,37.75,38.125999,70683000
2019-05-28,38.240002000000004,39.0,37.57,37.740002000000004,51564500
2019-05-29,37.419998,38.478001,37.007999,37.972,59843000
2019-05-30,37.75,38.452,37.403999,37.644001,39632500
2019-05-31,37.02,37.984001,36.82,37.032001,52033500
2019-06-03,37.102001,37.335999,35.397999,35.793999,65322000
2019-06-04,36.220001,38.796001000000004,35.922001,38.720001,69037500
2019-06-05,39.736,40.256001,38.369999,39.318001,67554000
2019-06-06,40.888,42.200001,40.360001000000004,41.189999,101211000
2019-06-07,41.0,42.167999,40.700001,40.900002,80017500
2019-06-10,42.049999,43.388,41.801998,42.576,52925000
2019-06-11,43.827999,44.18,42.700001,43.419998,58267500
2019-06-12,44.59,44.675999,41.799999,41.852001,75987500
2019-06-13,42.076,42.98,41.501999,42.782001,40841500
2019-06-14,42.25,43.330002,42.080002,42.984001,37167000
2019-06-17,43.096001,45.400002,42.854,45.006001,61584000
2019-06-18,45.743999,46.948002,44.512001,44.948002,63579000
2019-06-19,45.021999,45.554001,44.212002000000005,45.285999,32875500
2019-06-20,44.599998,45.380001,43.27,43.924,59317500
2019-06-21,43.243999,44.436001,43.099998,44.372002,41010500
2019-06-24,44.647999,45.172001,44.203998999999996,44.728001,28754000
2019-06-25,44.877998,45.068001,43.897999,43.952,30910500
2019-06-26,44.062,45.445999,43.619999,43.854,42536000
2019-06-27,43.889998999999996,44.580002,43.470001,44.568001,31698500
2019-06-28,44.198002,45.034,44.16,44.692001,34257000
2019-07-01,46.042,46.619999,45.256001,45.433997999999995,41067000
2019-07-02,45.778,45.830002,44.444,44.91,46295000
2019-07-03,47.877998,48.313999,46.902,46.98,71005500
2019-07-05,46.914001,47.09,46.16,46.619999,35328500
2019-07-08,46.248001,46.450001,45.731998,46.068001,29402500
2019-07-09,45.793999,46.200001,45.456001,46.012001,30954000
2019-07-10,46.830002,47.787997999999995,46.627998,47.784,45728500
2019-07-11,47.627998,48.299999,47.16,47.720001,37572000
2019-07-12,47.950001,49.076,47.942001,49.015999,46002500
2019-07-15,49.599998,50.883998999999996,48.972,50.700001,55000500
2019-07-16,49.860001000000004,50.706001,49.585999,50.476002,40745000
2019-07-17,51.133998999999996,51.661999,50.669998,50.972,48823500
2019-07-18,51.009997999999996,51.150002,50.377998,50.708,23793000
2019-07-19,51.138,51.992001,50.924,51.636002000000005,35242000
2019-07-22,51.75,52.43,50.838001,51.136002000000005,34212000
2019-07-23,51.341999,52.096001,50.900002,52.034,25115500
2019-07-24,51.834,53.214001,51.632,52.976002,55364000
2019-07-25,46.700001,46.900002,45.110001000000004,45.764,112091500
2019-07-26,45.383998999999996,46.051998,44.450001,45.608002,50138500
2019-07-29,45.417999,47.188,45.206001,47.153999,46366500
2019-07-30,46.580002,48.672001,46.436001,48.452,40545000
2019-07-31,48.599998,49.335999,47.330002,48.321999,45891000
2019-08-01,48.529999,48.902,46.354,46.77,41297500
2019-08-02,46.27,47.254002,45.846001,46.868,30682500
2019-08-05,45.919998,46.273998,45.155998,45.664001,35141500
2019-08-06,46.375999,46.5,45.150002,46.150002,27821000
2019-08-07,45.299999,46.714001,45.16,46.683997999999995,23882500
2019-08-08,46.889998999999996,47.959998999999996,46.529999,47.66,26371500
2019-08-09,47.209998999999996,47.792,46.762001,47.001999,19491000
2019-08-12,46.598,47.153999,45.75,45.801998,23319500
2019-08-13,45.762001,47.200001,45.509997999999996,47.0,24240500
2019-08-14,46.242001,46.299999,43.338001,43.924,47813000
2019-08-15,44.172001,44.312,42.310001,43.127998,40798000
2019-08-16,43.332001,44.448002,43.203998999999996,43.987999,25492500
2019-08-19,44.841999,45.566002000000005,44.34,45.366001000000004,26548000
2019-08-20,45.523998,45.818001,44.908001,45.172001,20626000
2019-08-21,44.402,44.644001,43.52,44.166,38971500
2019-08-22,44.560001,45.080002,43.644001,44.43,32795000
2019-08-23,43.993999,44.234001,42.200001,42.279999,42693000
2019-08-26,42.720001,43.004002,42.307999,43.0,25259500
2019-08-27,43.147999,43.759997999999996,42.405998,42.816002000000005,27081000
2019-08-28,42.737999,43.450001,42.462002000000005,43.118,16127500
2019-08-29,43.799999,44.68,43.599998,44.341999,25897500
2019-08-30,45.830002,46.487999,44.841999,45.122002,46603000
2019-09-03,44.816002000000005,45.790001000000004,44.632,45.001999,26770500
2019-09-04,45.377998,45.692001,43.841999,44.136002000000005,28805000
2019-09-05,44.5,45.959998999999996,44.169998,45.916,36976500
2019-09-06,45.439999,45.928001,45.034,45.490002000000004,20947000
2019-09-09,46.0,46.751999,45.846001,46.358002,24013500
2019-09-10,46.16,47.108002,45.787997999999995,47.108002,24418500
2019-09-11,47.476002,49.633998999999996,47.200001,49.419998,50214000
2019-09-12,49.540001000000004,50.700001,48.880001,49.174,42906000
2019-09-13,49.391998,49.689999,48.973999,49.040001000000004,26565500
2019-09-16,49.200001,49.486,48.234001,48.562,23640500
2019-09-17,48.493999,49.119999,48.074001,48.958,19327000
2019-09-18,49.0,49.633998999999996,48.473999,48.698002,20851000
2019-09-19,49.200001,49.588001,48.967999,49.32,23979000
2019-09-20,49.298,49.389998999999996,47.632,48.124001,31765000
2019-09-23,48.0,49.035999,47.844002,48.245998,21701000
2019-09-24,48.304001,48.397999,44.521999,44.641998,64457500
2019-09-25,44.911999,45.796001000000004,43.672001,45.740002000000004,47135500
2019-09-26,46.132,48.661999,45.48,48.512001,59422500
2019-09-27,48.439999,49.742001,47.745998,48.425999,55582000
2019-09-30,48.599998,48.796001000000004,47.222,48.174,29399000
2019-10-01,48.299999,49.189999,47.826,48.938,30813000
2019-10-02,48.658001,48.93,47.886002000000005,48.625999,28157000
2019-10-03,46.372002,46.896,44.855999,46.605999,75422500
2019-10-04,46.321999,46.956001,45.613997999999995,46.285999,39975000
2019-10-07,45.959998999999996,47.712002000000005,45.709998999999996,47.543999,40321000
2019-10-08,47.174,48.787997999999995,46.900002,48.009997999999996,43391000
2019-10-09,48.264,49.459998999999996,48.130001,48.905998,34472000
2019-10-10,49.056,49.855999,48.316002000000005,48.948002,31416500
2019-10-11,49.43,50.216,49.362,49.577999,42377000
2019-10-14,49.580002,51.709998999999996,49.425999,51.391998,51025000
2019-10-15,51.540001000000004,52.0,50.824001,51.577999,32164000
2019-10-16,51.478001,52.419998,51.383998999999996,51.950001,33420500
2019-10-17,52.5,52.956001,52.034,52.394001,23846500
2019-10-18,52.139998999999996,52.560001,51.02,51.389998999999996,28749000
2019-10-21,51.666,51.900002,50.035999,50.700001,25101500
2019-10-22,50.863997999999995,51.666,50.169998,51.116001000000004,23004000
2019-10-23,50.900002,51.228001,50.27,50.936001,26305500
2019-10-24,59.674,60.986,57.84,59.936001,148604500
2019-10-25,59.543999,66.0,59.222,65.625999,150030500
2019-10-28,65.508003,68.167999,64.519997,65.542,94351500
2019-10-29,63.998001,64.860001,62.950001,63.243999,63421500
2019-10-30,62.599998,63.757999,61.993999,63.001999,48209000
2019-10-31,62.619999,63.799999,62.599998,62.984001,25335000
2019-11-01,63.264,63.296001000000004,61.959998999999996,62.661999,31919500
2019-11-04,62.959998999999996,64.388,61.852001,63.493999,43935000
2019-11-05,63.924,64.702003,63.223999,63.444,34717000
2019-11-06,63.599998,65.344002,62.900002,65.316002,39704500
2019-11-07,65.82800300000001,68.300003,65.603996,67.108002,72336500
2019-11-08,66.900002,67.491997,66.5,67.428001,30346000
2019-11-11,68.790001,69.837997,68.400002,69.01799799999999,49933500
2019-11-12,69.379997,70.07399699999999,68.807999,69.986,36797000
2019-11-13,71.0,71.265999,69.03600300000001,69.222,42100500
2019-11-14,69.222,70.76799799999999,68.582001,69.870003,32324500
2019-11-15,70.127998,70.559998,69.67199699999999,70.433998,24045000
2019-11-18,70.584,70.629997,69.220001,69.998001,22002000
2019-11-19,70.349998,71.998001,69.559998,71.903999,38624000
2019-11-20,72.0,72.239998,69.914001,70.444,33625500
2019-11-21,70.902,72.167999,70.800003,70.966003,30550000
2019-11-22,68.031998,68.199997,66.0,66.608002,84353000
2019-11-25,68.863998,68.914001,66.891998,67.26799799999999,61697500
2019-11-26,67.054001,67.099998,65.41999799999999,65.783997,39737000
2019-11-27,66.22399899999999,66.78600300000001,65.71399699999999,66.258003,27778000
2019-11-29,66.222,66.251999,65.5,65.987999,12328000
2019-12-02,65.879997,67.27600100000001,65.737999,66.97399899999999,30372500
2019-12-03,66.524002,67.582001,66.438004,67.239998,32868500
2019-12-04,67.550003,67.571999,66.57,66.606003,27665000
2019-12-05,66.566002,66.884003,65.449997,66.07399699999999,18623000
2019-12-06,67.0,67.772003,66.954002,67.178001,38062000
2019-12-09,67.318001,68.889999,67.015999,67.905998,45115500
2019-12-10,67.991997,70.146004,67.862,69.76799799999999,44141500
2019-12-11,70.375999,71.438004,70.218002,70.540001,34489000
2019-12-12,70.984001,72.547997,70.646004,71.935997,38819500
2019-12-13,72.209999,73.042,70.928001,71.678001,32854500
2019-12-16,72.510002,76.722,72.5,76.300003,90871000
2019-12-17,75.797997,77.099998,75.18,75.797997,42484000
2019-12-18,76.125999,79.043999,76.115997,78.629997,70605000
2019-12-19,79.46399699999999,81.370003,79.300003,80.807999,90535500
2019-12-20,82.057999,82.599998,80.038002,81.11799599999999,73763500
2019-12-23,82.356003,84.402,82.0,83.844002,66598000
2019-12-24,83.67199699999999,85.094002,82.538002,85.050003,40273500
2019-12-26,85.582001,86.695999,85.269997,86.188004,53169500
2019-12-27,87.0,87.061996,85.222,86.07599599999999,49728500
2019-12-30,85.758003,85.800003,81.851997,82.940002,62932000
2019-12-31,81.0,84.258003,80.416,83.666,51428500
2020-01-02,84.900002,86.139999,84.342003,86.052002,47660500
2020-01-03,88.099998,90.800003,87.384003,88.601997,88892500
2020-01-06,88.094002,90.311996,88.0,90.307999,50665000
2020-01-07,92.279999,94.32599599999999,90.67199699999999,93.811996,89410500
2020-01-08,94.739998,99.697998,93.646004,98.428001,155721500
2020-01-09,99.41999799999999,99.760002,94.57399699999999,96.26799799999999,142202000
2020-01-10,96.358002,96.987999,94.739998,95.629997,64797500
2020-01-13,98.699997,105.125999,98.400002,104.972,132588000
2020-01-14,108.851997,109.48200200000001,104.980003,107.584,144981000
2020-01-15,105.952003,107.568001,103.358002,103.699997,86844000
2020-01-16,98.75,102.891998,98.433998,102.697998,108683500
2020-01-17,101.522003,103.134003,100.63200400000001,102.099998,68145500
2020-01-21,106.050003,109.716003,105.681999,109.440002,89017500
2020-01-22,114.377998,118.900002,111.82,113.912003,156845000
2020-01-23,112.849998,116.400002,111.120003,114.440002,98255000
2020-01-24,114.125999,114.772003,110.851997,112.96399699999999,71768000
2020-01-27,108.398003,112.888,107.856003,111.603996,68040500
2020-01-28,113.697998,115.362,111.615997,113.379997,58942500
2020-01-29,115.138,117.959999,113.486,116.197998,89007500
2020-01-30,126.484001,130.175995,123.599998,128.162003,145028500
2020-01-31,128.0,130.600006,126.503998,130.113998,78596500
2020-02-03,134.738007,157.227997,134.703995,156.0,235325000
2020-02-04,176.591995,193.798004,166.776001,177.412003,304694000
2020-02-05,164.651993,169.195999,140.82200600000002,146.940002,242119000
2020-02-06,139.983994,159.166,137.399994,149.792007,199404000
2020-02-07,146.110001,153.949997,146.0,149.613998,85317500
2020-02-10,160.0,163.998001,150.479996,154.255997,123446000
